acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.975,"['Antonio Vivaldi', 'Itzhak Perlman', 'Israel Philharmonic Orchestra']",0.35200000000000004,183907,0.408,0,57ctGLtp2RlKv5SHDn8i6f,0.878,7,0.124,-13.985,0,"Vivaldi: Violin Concerto in G Minor, RV 315 ""L'estate"" (No. 2 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): III. Presto",32,1985-12-25,0.0344,135.575,0.6679999999999999,1985
0.995,"['Christoph Willibald Gluck', 'Giovanni Sgambati', 'Sergei Rachmaninoff']",0.362,208907,0.0277,0,3DPe66enCGAoUGKgjoBadb,0.495,2,0.34700000000000003,-21.852,0,Orfeo ed Euridice: Mélodie (Dance of the Blessed Spirits),0,1942,0.0413,78.17399999999998,0.19,1942
0.0188,['Dua Lipa'],0.654,178583,0.7959999999999999,1,7kJlTKjNZVT26iwiDUVhRm,0.0,2,0.0948,-4.761,0,Blow Your Mind (Mwah),71,2016-08-26,0.122,108.854,0.491,2016
0.0478,"['Justin Bieber', 'Travis Scott']",0.643,275040,0.499,0,5L9WFUodzACitS1TiGm7Mi,0.0,2,0.108,-6.795,0,No Sense,62,2015-11-13,0.0308,133.97799999999998,0.363,2015
0.992,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.784,159800,0.261,0,7CXkMjNu0QjpprSdb0wqnZ,0.0137,5,0.117,-16.123,1,"On Revival Day, Part 1 34626-A",0,1932-12-06,0.408,121.258,0.938,1932
0.000181,['D-Main'],0.52,315000,0.873,0,1GPlyBOD7xsqdJlAB31xFL,0.341,1,0.387,-6.772,1,All The Senses,9,2020-05-18,0.0617,132.005,0.379,2020
0.0253,['Four Tops'],0.607,178533,0.599,0,6Pkj4nv5K53i64cLVgkVyY,0.0,3,0.188,-8.908,0,Reach Out I'll Be There,55,2004-01-01,0.0282,119.842,0.735,2004
0.422,['Grateful Dead'],0.486,198067,0.677,0,0vynEdnbsrOqAkCV8nVDV9,0.187,2,0.16399999999999998,-9.003,1,Cream Puff War - Full Length Version,23,1967,0.0466,111.616,0.8270000000000001,1967
0.903,['Biscot'],0.805,155173,0.243,0,1RI5siZ05hdrYchSoIxCPH,0.0,2,0.0421,-12.972,1,Elle Sait Conduire Une Automobile Cécile,0,1927,0.0857,136.66,0.933,1927
0.000596,"['Moonface', 'Sam Russo']",0.802,395906,0.7,0,47EJ8MAEqndmxjdRHzV2HQ,0.873,2,0.119,-8.076,1,Power People - Sam Russo Remix Remastered 2011,0,2011-12-26,0.0482,126.996,0.258,2011
0.52,['Gene Harris & The Three Sounds'],0.743,555773,0.645,0,3rsYlTPHDxG1Ht1t5yOz1B,0.298,0,0.0947,-9.322,1,Sittin' Duck,25,1969-01-01,0.0443,77.093,0.715,1969
0.823,['Antonio Morel'],0.498,169247,0.6829999999999999,0,2LNzQLpO0Hv3uNYIWgtdIF,0.0,10,0.59,-8.21,1,La Agarradera,0,1933-01-01,0.0882,77.446,0.913,1933
0.983,"['Wolfgang Amadeus Mozart', 'Fernando Previtali', 'Orchestra Sinfonica e Coro di Roma della RAI']",0.275,420800,0.0324,0,2SSiRsa1WgM3Y7gnrtbAZc,0.00106,0,0.342,-20.317,1,E Susanna non vien!,0,1951,0.0626,174.668,0.0766,1951
0.0366,['Los Tucanes De Tijuana'],0.831,175533,0.53,0,2SKp7mDV1yZplecJgzcA3Q,4.04e-06,10,0.101,-7.489,1,Frontera Roja,48,1995-06-20,0.037000000000000005,115.016,0.971,1995
0.843,['Neil Diamond'],0.3670000000000001,226400,0.23,0,4R7o0ZYcpxSTIY5VydDtD5,6.6e-05,9,0.134,-15.361,1,I've Been This Way Before,28,1974-10-26,0.0287,105.411,0.153,1974
0.189,['U.S.A. For Africa'],0.528,427333,0.447,0,3Z2tPWiNiIpg8UMMoowHIk,0.0,4,0.0745,-15.255,1,We Are The World,69,1985-01-01,0.0435,72.58,0.292,1985
0.963,"['Bing Crosby', 'Victor Young & His Orchestra']",0.221,163667,0.196,0,3e16Q1lwKnL4IoCboqs93U,0.398,5,0.181,-14.946,1,Somebody Loves Me,3,1949-01-01,0.0355,92.583,0.264,1949
0.644,['Tadeusz Dolega Mostowicz'],0.621,134190,0.23,0,6bYj6nXWIb72bmhSecpKWQ,0.0,6,0.271,-24.284,1,Chapter 162.2 & Chapter 163.1 - Doktor Murek zredukowany,0,1936-11-27,0.965,173.032,0.614,1936
0.19,"['Them', 'Van Morrison']",0.604,227440,0.457,0,6l8oNVFkqdG5kDBv0DalCU,0.0,2,0.123,-9.264,1,"It's All Over Now, Baby Blue (feat. Van Morrison)",56,1966-01-21,0.049,112.18,0.6940000000000001,1966
0.195,['Sonic Youth'],0.368,139867,0.604,0,6YvrHrtdn3J7J6fR9nscoL,0.261,11,0.0543,-10.759,0,Beauty Lies in the Eye,29,1987-04-07,0.0353,116.391,0.606,1987
0.638,['The Cranberries'],0.406,161667,0.317,0,4EbqnubLpWIxPbIVcMH305,6.829999999999999e-05,7,0.0564,-11.474,1,(They Long To Be) Close To You,43,1994-10-03,0.0292,52.679,0.34700000000000003,1994
0.898,['Bobby Darin'],0.274,163293,0.313,0,7jfh2zpf9TdINgLptCWKKT,0.0,5,0.146,-11.828,1,Christmas Auld Land Syne,42,1960,0.0307,75.919,0.335,1960
0.795,['Thelonious Monk Quartet'],0.512,682467,0.274,0,3TZ4d5jTKcM64VEBh74dCa,0.00242,5,0.5539999999999999,-18.993,0,"In Walked Bud - Live At The Five Spot / August 7, 1958",16,1958,0.0452,103.147,0.737,1958
0.000285,['Pantera'],0.322,291840,0.983,1,09f12NM8XXy8oy5L1a2uKO,0.708,2,0.11,-5.591,1,Use My Third Arm,38,1994,0.1,120.505,0.08,1994
0.989,['Worcester Cathedral Choir'],0.14300000000000002,194667,0.07400000000000001,0,6C2CuwCzlSNZnXs66hUuyz,0.00184,8,0.129,-29.916,1,Away in a Manger,47,1993,0.0506,73.124,0.0743,1993
0.911,['Coldplay'],0.371,323480,0.21600000000000005,0,77yuzxCS3csrgTPSW0pvyk,0.826,10,0.0934,-14.727,1,O,62,2014-05-19,0.0358,136.998,0.0645,2014
0.86,['Woody Herman'],0.631,179267,0.61,0,5FCbWMxStPgurwadj1PXon,0.000516,10,0.271,-11.42,1,CALDONIA,0,1945,0.0615,134.761,0.847,1945
0.994,['Mason Foster'],0.703,123251,0.118,0,52JkxFhd5bkXmROe2FvT1u,0.926,7,0.109,-20.293,0,The Days Of Wine And Roses,15,1963,0.046,128.006,0.324,1963
0.843,['i.am.orange'],0.509,239569,0.17800000000000002,0,7xrJ8tzVfrzmYCzre1UijO,0.00034700000000000003,7,0.106,-8.087,0,sp00k (10-31-17),14,2019-09-29,0.0334,177.503,0.604,2019
0.737,['Coldplay'],0.5720000000000001,311427,0.419,0,2LTl1pU074hnzAdy0SpHAb,1.5e-05,5,0.11,-7.991,1,The Scientist,51,2002-08-05,0.024,146.409,0.209,2002
0.8320000000000001,['Jerry Lee Lewis'],0.377,172400,0.626,0,6wO13Xb3EdHUNixFOEJ0KV,6.459999999999997e-05,0,0.188,-9.662,1,Whole Lot of Shakin' Going On,59,2013-05-10,0.033,161.468,0.6779999999999999,2013
0.578,['Diana Ross'],0.525,188200,0.6729999999999999,0,1X3aOfOAtg26Z1oZkf9kJh,0.0,5,0.272,-7.6110000000000015,1,Reach Out And Touch (Somebody's Hand),39,1970-06-19,0.0355,134.375,0.524,1970
0.0007769999999999999,['Audible Doctor'],0.597,228837,0.355,0,1C1EGbQBkfFTwpwLfLlPZ0,0.528,1,0.0659,-9.686,1,Feel What I Feel (Audible Doctor Remix) [Instrumental],2,2014-07-31,0.0386,93.49,0.205,2014
0.01,['Chocolate Kit'],0.632,272080,0.836,0,7AUjVtCh9RUp5eOnfSoHxh,0.163,2,0.344,-7.5,1,จำฉันได้หรือเปล่า,0,2004-12-21,0.0293,144.003,0.894,2004
0.993,"['Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner']",0.581,29973,0.369,0,3ALvaE469rRrX5UYDWVbCI,0.9,9,0.58,-16.727999999999998,0,"Rhapsody on a Theme of Paganini, Op.43: Variation IX: L'istesso tempo",0,1945,0.0397,80.324,0.575,1945
0.413,['Selena'],0.871,205133,0.507,0,2MKhIM2AgBZ9fBRXthgQRR,0.0,2,0.115,-9.924,1,Tus Desprecios,51,1994,0.11,93.069,0.82,1994
0.00122,['Black Sabbath'],0.223,387569,0.7809999999999999,0,6vus9MVHn3VwrT4RBaZeKY,0.000294,9,0.077,-9.235,0,Johnny Blade - 2014 Remaster,29,1978-09-28,0.0389,146.673,0.5589999999999999,1978
0.265,['The Dream Academy'],0.563,259293,0.476,0,4m3OS54KWywYhP7WD7z1cg,0.0,4,0.494,-13.342,1,Life in a Northern Town,53,1985,0.0329,121.67,0.4320000000000001,1985
0.00235,['Agonoize'],0.628,325201,0.879,1,1offG6obQO3MLqUrWP3bJS,0.55,8,0.0981,-6.896,1,Paranoid Destruction,3,2014-12-19,0.0417,110.024,0.457,2014
0.299,"['Edward M. Read', 'George and Madeleine Brown']",0.5379999999999999,62614,0.276,0,1M9qA7Inr46IQ2M6qjL01z,0.00013000000000000002,9,0.0922,-13.318,1,Cloister Bells,0,1952-01-01,0.033,91.718,0.152,1952
0.941,['福居良'],0.468,392627,0.241,0,51SEkcIzdhHMwJkPkMmRzd,0.916,8,0.259,-12.938,1,I Want To Talk About You,43,1976,0.0352,115.149,0.0873,1976
0.322,"['Neck Deep', 'Laura Whiteside']",0.399,189413,0.8220000000000001,0,65LjCuIAEUX2AmWUjD9tA3,9.14e-06,4,0.084,-1.528,1,A Part of Me,55,2012-09-11,0.0524,100.013,0.236,2012
0.815,['The Moody Blues'],0.25,255533,0.267,0,7MIG8r257T7k0spNwiieZO,0.266,0,0.0728,-13.792,1,Watching And Waiting,31,1969-11-21,0.0307,78.875,0.268,1969
0.78,"['Buddy Bregman', 'Bing Crosby']",0.568,147493,0.2,0,0nK185Se209xSPS9NduNl4,0.0,1,0.0765,-14.275,1,Have You Met Miss Jones?,10,1956,0.0431,119.052,0.5379999999999999,1956
0.826,['Keith Whitley'],0.546,182387,0.231,0,7wartSejTKOgxMcFt85MtX,0.0,7,0.113,-16.688,1,Tell Lorrie I Love Her,38,1990-08-07,0.0274,106.134,0.433,1990
0.464,['Stanley Jordan'],0.529,386827,0.366,0,35CBk1t9XWnNTSzxgW0asE,0.7929999999999999,10,0.0784,-20.141,0,The Lady In My Life,33,1985-01-01,0.0324,95.446,0.6970000000000001,1985
0.0297,['Aqua'],0.718,216707,0.944,0,5tnqSEWM3EKoEtjSZpmHcH,0.0148,0,0.13,-6.405,0,Lollipop (Candyman),48,1997-01-01,0.0282,139.04,0.8240000000000001,1997
0.989,['Ignacio Corsini'],0.563,150733,0.22,0,0bU8KOLOngUywIS339CV21,0.124,2,0.134,-17.759,0,El Moño de Terciopelo - Remasterizado,0,1930-06-21,0.197,78.836,0.7809999999999999,1930
0.0649,['Aout6'],0.804,345692,0.954,0,1KaKlk0BgdLDLechcRXIKe,0.0746,7,0.122,-6.07,1,Don't Care - The Sneekers Remix,0,2012-11-26,0.14800000000000002,127.997,0.63,2012
0.0641,['Princess Nokia'],0.893,132453,0.579,1,68UU9oaQtMDnh6PRlW842H,0.000121,9,0.215,-8.995,1,I Like Him,74,2020-02-26,0.113,133.018,0.611,2020
0.00165,['Steel Pulse'],0.792,293400,0.542,0,2Ovunu5CefrYY6Ovk2lqUd,0.000108,4,0.0588,-9.192,0,Blues Dance Raid,19,1982,0.0884,164.922,0.8590000000000001,1982
0.923,['Francis Jammes'],0.542,103867,0.0821,0,08AQ0cmhbKQUnMC80imc9x,0.000422,11,0.131,-17.4,1,La Salle a Manger,0,1954-01-01,0.0873,81.33,0.28800000000000003,1954
0.995,['Ignacio Corsini'],0.52,153973,0.146,0,7sPg4VLIeTRHNeZPXHw7nH,0.908,8,0.142,-23.678,1,A la Luz del Candil,0,1926-05-14,0.255,106.022,0.649,1926
0.243,['Los Tigres Del Norte'],0.905,204107,0.39,0,0S9jylIpKRwXEbjOxjZ2ps,0.0,0,0.0576,-10.155,1,Bonita Y Mala,34,1992-01-01,0.0594,100.4,0.94,1992
0.989,"['Darius Milhaud', 'Arthur Gold', 'Robert Fizdale']",0.336,605413,0.15,0,0IDBP7gNV5P5tIirAsfzLO,0.883,2,0.116,-21.021,0,"Concertino d'automne, Op. 309",12,1949,0.034,110.344,0.103,1949
0.539,['Nat King Cole'],0.211,141533,0.239,0,56ccy7dZAFovzaUd9NXotO,3.14e-06,0,0.263,-14.963,1,Suas Maos,21,1959-09-13,0.0321,85.383,0.202,1959
0.77,"['La Sonora Matancera', 'Carlos Argentino']",0.708,174800,0.453,0,0EgtNvcvJkjsuyfIyjbAtO,1.64e-06,7,0.0686,-12.095999999999998,1,Apambichao,26,1957-01-01,0.0727,121.526,0.969,1957
0.32,['Leon Russell'],0.648,155827,0.416,0,3uX83udhOWrqkZkX7R2FMr,0.0,0,0.396,-11.470999999999998,1,Dixie Lullaby,26,1970,0.0314,106.694,0.893,1970
0.0556,['Zion'],0.633,235311,0.6890000000000001,0,0qtmSv1LAqAD63ApakCUuz,0.0,8,0.5329999999999999,-7.105,0,Fantasma,56,2007-06-05,0.126,183.999,0.784,2007
0.996,['Mamie Smith & Her Jazz Hounds'],0.386,188267,0.192,0,63A7QZjTgxw7F9N8wUyV9v,0.774,0,0.198,-12.913,1,A-Wearin' Away The Blues,0,1920,0.0414,64.115,0.5489999999999999,1920
0.868,"['Igor Stravinsky', 'New York Philharmonic']",0.518,32293,0.266,0,2um0WHOBO5dDLPFjyLzcsr,0.0021,5,0.151,-18.918,0,Scènes de ballet: Pantomime II,0,1940,0.18600000000000005,197.795,0.629,1940
0.991,['The Paul Winter Sextet'],0.509,170813,0.114,0,1huGYnoxxUwQmmtvlYs5se,0.888,10,0.0975,-18.05,1,Ela É Carioca,31,1964-07-22,0.0384,122.931,0.54,1964
0.5489999999999999,['Whitney Houston'],0.534,312507,0.396,0,77ld03vIqCjakQkIQBPTVA,1.32e-05,7,0.0568,-13.222,1,Jesus Loves Me,43,1992-11-17,0.0313,134.335,0.28300000000000003,1992
0.529,"['Andrew Lloyd Webber', 'Linzi Hateley', '""Joseph And The Amazing Technicolor Dreamcoat"" 1991 London Cast', 'Jason Donovan', 'Aubrey Woods']",0.434,331853,0.83,0,26aqBjd4R8TS3dXykx3Ucu,0.0,9,0.139,-6.7410000000000005,1,Jacob And Sons / Joseph's Coat,40,1991-01-01,0.231,144.225,0.574,1991
0.894,['Mixalis Kalergis'],0.5920000000000001,202933,0.505,0,3xR74bVHH4pA4n0Jkkdcs0,0.108,6,0.0956,-7.182,1,Apopse Theonitsa Mou,0,1940-01-01,0.0426,112.901,0.87,1940
0.98,"['Giuseppe Verdi', 'Arturo Toscanini']",0.328,306133,0.16699999999999998,0,0GcbUeUOUvpP2X5ySpPOL3,2.28e-06,10,0.259,-16.705,1,Falstaff: Act II: Scene 1: Io l'amo e lei non m'ama,0,1950,0.0776,167.80700000000004,0.211,1950
0.00397,['Ron van der Kraan'],0.6409999999999999,257667,0.292,0,0cU0Kxxk3w3HNDhv8m0cLf,0.000121,8,0.35600000000000004,-22.969,1,Dancehall Good To Me,1,1920-01-03,0.0571,179.967,0.752,1920
0.557,['Conjunto Primavera'],0.784,156387,0.889,0,3GYDqqCfOhrB1XicSIh6AY,1.49e-06,10,0.0614,-6.899,1,Me Nació Del Alma,47,1996-01-01,0.0695,123.191,0.961,1996
0.989,"['Francisco Canaro', 'Charlo']",0.84,175493,0.279,0,2EYRThFjoTaHBA4FtKtkGj,0.00321,1,0.0998,-10.425999999999998,1,Abran Cancha - Remasterizado,0,1928-09-20,0.304,117.865,0.831,1928
0.949,"['Sylvia Rexach', 'Tuti Umpierre']",0.575,187246,0.0872,0,72FA67zm8IEHQzn29GsXRr,0.0,5,0.35700000000000004,-11.755,0,Es Tarde Ya,9,1958-06-01,0.0495,85.28399999999998,0.28800000000000003,1958
0.957,"['Frantz Casseus', 'Lolita Cuevas']",0.245,156533,0.0836,0,20S0GZ04BT83y3rIhqRlxi,0.0058200000000000005,2,0.113,-18.494,1,Nan Guinin,8,1953-01-01,0.0421,166.523,0.0417,1953
0.995,['ANTONIS NTALGKAS'],0.383,190907,0.159,0,7iWTTiClytYkiTbWfrPBvw,0.807,9,0.101,-16.094,1,Manaki mou,0,1930-01-01,0.053,93.464,0.5,1930
0.8690000000000001,['Bobby Bare'],0.659,162733,0.376,0,24bLUZTLJwpXzW7Gr8vmPK,0.0,7,0.118,-10.738,1,Loving Her Was Easier,21,1971-06-29,0.0254,94.883,0.645,1971
0.679,['Bee Gees'],0.691,187840,0.478,0,6JoL0YswuCLj9hVLPRC83y,5.32e-06,5,0.412,-13.186,1,Children Of The World,47,1976-01-01,0.37,79.163,0.657,1976
0.35,['Céline Dion'],0.344,312307,0.325,0,0gsl92EMIScPGV1AU35nuD,0.0223,11,0.0686,-10.005,0,All By Myself,66,1996-02-28,0.0287,118.515,0.0775,1996
0.99,['Kenny Drew'],0.52,196000,0.295,0,5U4Io4DxCYZ788PBsvmhZA,0.916,2,0.109,-15.847,1,Four And Five,6,1954-01-01,0.0425,107.848,0.547,1954
0.0376,['MAMAMOO'],0.782,195307,0.731,0,24nK8tW7Pt3Inh2utttuoG,3.15e-05,3,0.0956,-4.581,0,HIP,75,2019-11-14,0.14300000000000002,138.032,0.8240000000000001,2019
0.863,['Pink Floyd'],0.429,326440,0.456,0,2BHA4gy0Of1rFtRblQVcik,0.906,0,0.155,-13.738,0,Main Theme,44,1969-07-27,0.0438,135.618,0.134,1969
0.341,['Cold Chisel'],0.655,193399,0.7929999999999999,0,7hGneIA9WUVndTqf1klrdU,0.0,0,0.15,-2.781,1,Choirgirl - 2011 Remastered,52,1980,0.0256,97.279,0.7709999999999999,1980
0.991,"['Francisco Canaro', 'Ernesto Fama']",0.763,204067,0.199,0,4ewzJd5MWvTRpate4eXa6o,0.00015900000000000002,6,0.71,-13.167,1,El Pescante - Remasterizado,0,1934-01-10,0.0668,119.967,0.747,1934
0.0319,['Young Curt'],0.879,193384,0.47,1,6S926K54HaOvt7vTu7h9i3,0.0,6,0.14400000000000002,-9.867,1,No Bitch,49,2009-12-05,0.394,99.986,0.514,2009
0.5379999999999999,['Banda El Recodo'],0.626,184173,0.684,0,0lQw1AoV5ZUAatpZN0Lrl5,0.00016,10,0.0832,-2.71,1,Me Gusta Todo De Ti,58,2012-01-01,0.0329,154.202,0.866,2012
0.888,['Hot Tuna'],0.62,467160,0.194,0,4erKEs1D0B8tL99YTyyJAJ,0.6409999999999999,4,0.7040000000000001,-17.401,1,99 Year Blues,0,2010-07-13,0.0377,102.489,0.4920000000000001,2010
0.153,['Эрих Мария Ремарк'],0.7,114900,0.17600000000000002,1,3XQuNp2KXBAZWwyM5DeWds,3.65e-05,0,0.105,-19.316,1,Часть 38.2 - Триумфальная арка,0,1945,0.912,99.996,0.491,1945
0.405,['Joan Sebastian'],0.718,164441,0.514,0,1pPvMN2KipyEBsuP2VSLPR,6.87e-06,2,0.29100000000000004,-9.639,1,Lobo Domesticado,54,1998-10-23,0.0265,115.769,0.8240000000000001,1998
0.993,['Jack Teagarden And His Orchestra'],0.573,112387,0.123,0,0Mp5dTBbS6nv2DEC7mnjGg,0.5,8,0.135,-15.446,1,"Theme and Opening - Aug 23, 1939",0,1939,0.125,81.509,0.45,1939
0.02,['Эрих Мария Ремарк'],0.705,153942,0.247,1,68lENw7uO1nWyGvSgc9PRY,0.0,0,0.0747,-19.939,1,Часть 95.3 & Часть 96.1 - На Западном фронте без перемен,0,1929,0.942,105.748,0.609,1929
0.994,['Ignacio Corsini'],0.537,130347,0.273,0,4Oy82y4C7BmmbRKwqtnHP9,0.866,9,0.161,-21.049,1,Fin de Fiesta - Remasterizado,0,1923-03-29,0.114,126.42,0.59,1923
0.0882,['David Gray'],0.6659999999999999,335267,0.5660000000000001,0,2H0oiflYrs8PPjOxZ5TdIu,0.0695,0,0.0524,-10.31,1,Please Forgive Me,54,1998-11-02,0.0292,137.97899999999998,0.308,1998
0.0133,"['DJ Protex', 'Vanja W']",0.58,248473,0.949,0,453iFNR4ueV4q3zprQ26lq,0.0429,6,0.197,-5.397,1,DJ Spela,0,2013-05-21,0.0535,140.965,0.633,2013
0.529,['Tadeusz Dolega Mostowicz'],0.614,134700,0.254,0,3Zr5gJRm2IZ0KdQT8amVHn,0.0,1,0.197,-20.713,1,Chapter 24.3 - Kariera Nikodema Dyzmy,0,1932-12-23,0.966,73.56,0.617,1932
0.006379999999999999,['Rick James'],0.622,261133,0.6940000000000001,0,7MSb9Hmsr5lnVPRyoranoh,0.000101,6,0.13,-7.9860000000000015,1,Moonchild,33,1985-05-21,0.0313,92.116,0.733,1985
0.228,['Stephen Stills'],0.272,258533,0.506,0,1aEzDEQj4fTR0iP5j9Alul,0.0,2,0.131,-11.043,1,We Are Not Helpless,24,1970,0.0359,147.322,0.205,1970
3e-05,['3rd Moon'],0.459,133219,0.999,0,1oN0hdSvOh9Ctfb8FJ9Vp2,0.93,1,0.328,-8.175,0,Monsun [ASOT 437] - Original Mix,7,2009-12-31,0.0672,137.017,0.113,2009
0.45,['The Emotions'],0.764,219933,0.57,0,6UjlpJhUqOQqv0hrb38IDI,0.362,0,0.0812,-11.361,1,Best of My Love,56,1996,0.0348,115.376,0.972,1996
0.000755,['Serani'],0.741,188200,0.79,0,2zRR41MU5nXB1LeBkyjgtV,0.0,2,0.0345,-5.056,1,No Games,54,2009-10-27,0.284,185.779,0.8059999999999999,2009
0.542,['Zofia Dromlewiczowa'],0.6970000000000001,113800,0.232,0,4korZLCtnnuDW9ZZNkJl4c,0.0,9,0.141,-21.293000000000006,0,Chapter 1.22 - Dziewczynka z Luna Parku: Część 2,0,1931,0.947,100.338,0.5670000000000001,1931
0.902,['Antonio Aguilar'],0.486,197579,0.237,0,34uNgYubjTKtgslAceJELk,2.0600000000000006e-05,4,0.123,-8.766,1,La Martina,53,1991-12-19,0.0569,179.395,0.8320000000000001,1991
0.977,"['Doris Day', 'Percy Faith & His Orchestra']",0.313,188920,0.13,0,4zw9VyLFdIKnmE4kxZrXHs,0.000344,7,0.187,-12.712,1,April In Paris (with Percy Faith & His Orchestra) - 78rpm Version,4,1952-06-01,0.0329,77.771,0.0803,1952
0.00131,['ARTY'],0.446,44320,0.954,0,6HBcBesPmwsVyurucKyZNe,2.26e-06,7,0.424,-5.403,1,Perfect Strangers (Mixed),18,2018-12-14,0.0522,130.016,0.537,2018
1.65e-05,"['Matys', 'CJ Stone', 'Vinny DeGeorge']",0.47,71107,0.988,0,2tFVmk5lGliEqfULF9zPKG,0.926,1,0.113,-7.632999999999999,1,Silent Waves (Mixed) - Vinny DeGeorge Remix,42,2020-12-11,0.0436,134.97899999999998,0.716,2020
0.863,['James Getzoff'],0.476,145493,0.177,0,6JkSE7KSu15XUErAjzVJ51,0.866,7,0.0922,-14.822,1,Alone At A Drive In Movie - From “Grease”,47,1978-04-04,0.0284,100.928,0.539,1978
0.768,['Slim Whitman'],0.5820000000000001,130253,0.441,0,6UR9eIuMec2Xpj6Ca3gnh3,0.0,9,0.267,-10.632,1,Sioux City Sue,16,1963-01-01,0.0614,169.21599999999995,0.932,1963
0.498,"['Fania All Stars', 'Tito Puente', 'Eddie Palmieri', 'Ricardo ""Richie"" Ray']",0.7809999999999999,320000,0.6809999999999999,0,5VTPcuOVHyIPxh0T6SxoBJ,0.619,7,0.303,-5.8679999999999986,1,Sabor Sabor - Live,28,1968-01-01,0.0347,100.852,0.599,1968
0.00403,['Young Bleed'],0.8220000000000001,310293,0.458,1,24CzZHV0vnMUMeHjP6Xz7H,0.0296,2,0.0909,-7.5310000000000015,0,The Day They Make Me Boss,34,1998-01-01,0.138,156.153,0.241,1998
0.322,['Jim Cosgrove'],0.715,131040,0.747,0,6H3vMieILfpMVukHtAxwrU,0.0,0,0.224,-5.684,1,Stinky Feet,48,2002,0.311,86.21799999999998,0.845,2002
0.000194,['Misfits'],0.17,86518,0.927,0,12hIjPqYoaMpj3W1pSpslZ,0.0,0,0.0981,-13.367,1,Devilock,30,1984-01-01,0.0456,183.08900000000003,0.438,1984
0.532,['Bob Dylan'],0.419,186213,0.517,0,7xRemq7GLu0Tbqe9OckG87,0.0251,8,0.0785,-9.368,1,The Man in Me,61,1970-10-21,0.0284,145.109,0.905,1970
0.95,"['Wolfgang Amadeus Mozart', 'Jascha Heifetz', 'William Primrose', 'Emanuel Feuermann']",0.4920000000000001,335987,0.18600000000000005,0,2ZhBX4OYvWIKP80slvlnA4,0.0831,3,0.363,-15.078,1,"Divertimento in E-Flat Major, K. 563 ""Puchberg"": VI. Rondo (Allegro)",0,1938,0.0672,161.036,0.772,1938
0.953,['Mahalia Jackson'],0.157,151920,0.256,0,6AQxluTqtJ3RqqyJ22MRBx,0.0034200000000000003,7,0.35,-11.041,1,"Happy Birthday to You, Our Lord",28,1968,0.0299,78.72,0.261,1968
0.847,['Andy Williams'],0.147,185733,0.242,0,4fowfJCxsV6dY77IdcFUhB,8.759999999999999e-05,2,0.31,-13.38,1,Tammy,5,1961-12-10,0.0335,77.023,0.235,1961
0.917,['Frank Sinatra'],0.223,162440,0.0925,0,4maDMIbDtUvC4IueYicTbm,0.00372,1,0.126,-16.339000000000002,1,All Alone,19,1962-10,0.0365,72.346,0.102,1962
0.449,['Duran Duran'],0.536,256280,0.8690000000000001,0,74tXc7WOWxEDZahXcyPG9D,2.16e-06,7,0.635,-4.56,1,New Moon on Monday - 2010 Remaster,48,1983-11-21,0.151,122.218,0.425,1983
0.32,"['Georgette Heyer', 'Irina Salkow']",0.628,133239,0.14800000000000002,0,7x3rtVuSQrPXAMO2uqonSl,0.0,3,0.37,-21.105,0,Kapitel 303 - Der Page und die Herzogin,1,1926,0.922,175.076,0.334,1926
0.915,['Boyz II Men'],0.3,168627,0.225,0,264JdkdtNRAGL4M4PnDYHC,0.0,4,0.159,-11.079,1,It's So Hard To Say Goodbye To Yesterday,51,2009-01-01,0.0264,87.698,0.294,2009
0.376,['Odyssey'],0.591,233107,0.775,0,2EgOiDvAiFNUpQPS8RXadf,0.0,7,0.387,-9.744,1,Inside Out - Single Mix,37,1982-05-01,0.07200000000000001,112.587,0.7759999999999999,1982
0.715,['Anthem Lights'],0.385,232066,0.425,0,3trphKEBT6gSXPJCsm49dh,0.0,2,0.131,-6.144,1,Best of 2008: With You / No One / Closer / Forever / Low / Bubbly,40,2015-10-16,0.0305,126.162,0.53,2015
0.992,['Umm Kulthum'],0.299,220707,0.0648,0,1GZHx1qOW1dVH7zAQES6A8,0.47,10,0.104,-18.188,1,Qalo Ahaba Al Qas Sallama,0,1944-01-01,0.0495,86.384,0.174,1944
0.0332,['Donna Summer'],0.79,280800,0.624,0,27vdeVlzt3VEc82hK39T8B,0.00115,7,0.187,-13.953,1,Dim All The Lights,43,1979-04-25,0.0322,120.559,0.82,1979
0.00205,['Cronoxs'],0.591,495000,0.6920000000000001,0,5meLirhYbgCKSnjdSvVDgQ,0.867,2,0.371,-12.51,1,Elementale,0,2015-11-18,0.0465,128.012,0.0622,2015
0.314,['Billy Joel'],0.396,329293,0.706,0,5vQFTk04Z5BCu7Mgr25zJD,5.21e-06,5,0.941,-8.368,1,"Summer Highland Falls - Live at Madison Square Garden, New York, NY - December 31, 1999",19,2000-05-02,0.108,94.009,0.366,2000
